p wcnf 416 3886 100000000000000000
100000000000000000 -29 -30 -7 -8 0
100000000000000000 -29 -30 -9 -10 0
100000000000000000 -29 -30 -11 -12 0
100000000000000000 -29 -30 -13 -14 0
100000000000000000 -29 -30 -15 -16 0
100000000000000000 -29 -30 -17 -18 0
100000000000000000 -29 -30 -19 -20 0
100000000000000000 -29 -30 -21 -22 0
100000000000000000 -29 -30 -23 -24 0
100000000000000000 -29 -30 -25 -26 0
100000000000000000 -29 -30 -27 -28 0
100000000000000000 -29 -30 -31 -32 0
100000000000000000 -29 -47 -1 -33 0
100000000000000000 -29 -47 -3 -34 0
100000000000000000 -29 -47 -5 -35 0
100000000000000000 -29 -47 -7 -36 0
100000000000000000 -29 -47 -9 -37 0
100000000000000000 -29 -47 -11 -38 0
100000000000000000 -29 -47 -13 -39 0
100000000000000000 -29 -47 -15 -40 0
100000000000000000 -29 -47 -17 -41 0
100000000000000000 -29 -47 -19 -42 0
100000000000000000 -29 -47 -21 -43 0
100000000000000000 -29 -47 -23 -44 0
100000000000000000 -29 -47 -25 -45 0
100000000000000000 -29 -47 -27 -46 0
100000000000000000 -29 -47 -31 -48 0
100000000000000000 -29 -63 -1 -49 0
100000000000000000 -29 -63 -3 -50 0
100000000000000000 -29 -63 -5 -51 0
100000000000000000 -29 -63 -7 -52 0
100000000000000000 -29 -63 -9 -53 0
100000000000000000 -29 -63 -11 -54 0
100000000000000000 -29 -63 -13 -55 0
100000000000000000 -29 -63 -15 -56 0
100000000000000000 -29 -63 -17 -57 0
100000000000000000 -29 -63 -19 -58 0
100000000000000000 -29 -63 -21 -59 0
100000000000000000 -29 -63 -23 -60 0
100000000000000000 -29 -63 -25 -61 0
100000000000000000 -29 -63 -27 -62 0
100000000000000000 -29 -63 -31 -64 0
100000000000000000 -29 -79 -1 -65 0
100000000000000000 -29 -79 -3 -66 0
100000000000000000 -29 -79 -5 -67 0
100000000000000000 -29 -79 -7 -68 0
100000000000000000 -29 -79 -9 -69 0
100000000000000000 -29 -79 -11 -70 0
100000000000000000 -29 -79 -13 -71 0
100000000000000000 -29 -79 -15 -72 0
100000000000000000 -29 -79 -17 -73 0
100000000000000000 -29 -79 -19 -74 0
100000000000000000 -29 -79 -21 -75 0
100000000000000000 -29 -79 -23 -76 0
100000000000000000 -29 -79 -25 -77 0
100000000000000000 -29 -79 -27 -78 0
100000000000000000 -29 -79 -31 -80 0
100000000000000000 -29 -335 -1 -322 0
100000000000000000 -29 -335 -3 -323 0
100000000000000000 -29 -335 -5 -324 0
100000000000000000 -29 -335 -7 -325 0
100000000000000000 -29 -335 -9 -326 0
100000000000000000 -29 -335 -11 -321 0
100000000000000000 -29 -335 -13 -327 0
100000000000000000 -29 -335 -15 -328 0
100000000000000000 -29 -335 -17 -329 0
100000000000000000 -29 -335 -19 -330 0
100000000000000000 -29 -335 -21 -331 0
100000000000000000 -29 -335 -23 -332 0
100000000000000000 -29 -335 -25 -333 0
100000000000000000 -29 -335 -27 -334 0
100000000000000000 -29 -335 -31 -336 0
100000000000000000 -29 -95 -1 -81 0
100000000000000000 -29 -95 -3 -82 0
100000000000000000 -29 -95 -5 -83 0
100000000000000000 -29 -95 -7 -84 0
100000000000000000 -29 -95 -9 -85 0
100000000000000000 -29 -95 -11 -86 0
100000000000000000 -29 -95 -13 -87 0
100000000000000000 -29 -95 -15 -88 0
100000000000000000 -29 -95 -17 -89 0
100000000000000000 -29 -95 -19 -90 0
100000000000000000 -29 -95 -21 -91 0
100000000000000000 -29 -95 -23 -92 0
100000000000000000 -29 -95 -25 -93 0
100000000000000000 -29 -95 -27 -94 0
100000000000000000 -29 -95 -31 -96 0
100000000000000000 -207 -30 -194 -2 0
100000000000000000 -207 -30 -195 -4 0
100000000000000000 -207 -30 -193 -6 0
100000000000000000 -207 -30 -196 -8 0
100000000000000000 -207 -30 -197 -10 0
100000000000000000 -207 -30 -198 -12 0
100000000000000000 -207 -30 -199 -14 0
100000000000000000 -207 -30 -200 -16 0
100000000000000000 -207 -30 -201 -18 0
100000000000000000 -207 -30 -202 -20 0
100000000000000000 -207 -30 -203 -22 0
100000000000000000 -207 -30 -204 -24 0
100000000000000000 -207 -30 -205 -26 0
100000000000000000 -207 -30 -206 -28 0
100000000000000000 -207 -30 -208 -32 0
100000000000000000 -207 -47 -194 -33 0
100000000000000000 -207 -47 -195 -34 0
100000000000000000 -207 -47 -193 -35 0
100000000000000000 -207 -47 -196 -36 0
100000000000000000 -207 -47 -197 -37 0
100000000000000000 -207 -47 -198 -38 0
100000000000000000 -207 -47 -199 -39 0
100000000000000000 -207 -47 -200 -40 0
100000000000000000 -207 -47 -201 -41 0
100000000000000000 -207 -47 -202 -42 0
100000000000000000 -207 -47 -203 -43 0
100000000000000000 -207 -47 -204 -44 0
100000000000000000 -207 -47 -205 -45 0
100000000000000000 -207 -47 -206 -46 0
100000000000000000 -207 -47 -208 -48 0
100000000000000000 -207 -63 -194 -49 0
100000000000000000 -207 -63 -195 -50 0
100000000000000000 -207 -63 -193 -51 0
100000000000000000 -207 -63 -196 -52 0
100000000000000000 -207 -63 -197 -53 0
100000000000000000 -207 -63 -198 -54 0
100000000000000000 -207 -63 -199 -55 0
100000000000000000 -207 -63 -200 -56 0
100000000000000000 -207 -63 -201 -57 0
100000000000000000 -207 -63 -202 -58 0
100000000000000000 -207 -63 -203 -59 0
100000000000000000 -207 -63 -204 -60 0
100000000000000000 -207 -63 -205 -61 0
100000000000000000 -207 -63 -206 -62 0
100000000000000000 -207 -63 -208 -64 0
100000000000000000 -207 -79 -194 -65 0
100000000000000000 -207 -79 -195 -66 0
100000000000000000 -207 -79 -193 -67 0
100000000000000000 -207 -79 -196 -68 0
100000000000000000 -207 -79 -197 -69 0
100000000000000000 -207 -79 -198 -70 0
100000000000000000 -207 -79 -199 -71 0
100000000000000000 -207 -79 -200 -72 0
100000000000000000 -207 -79 -201 -73 0
100000000000000000 -207 -79 -202 -74 0
100000000000000000 -207 -79 -203 -75 0
100000000000000000 -207 -79 -204 -76 0
100000000000000000 -207 -79 -205 -77 0
100000000000000000 -207 -79 -206 -78 0
100000000000000000 -207 -79 -208 -80 0
100000000000000000 -207 -335 -194 -322 0
100000000000000000 -207 -335 -195 -323 0
100000000000000000 -207 -335 -193 -324 0
100000000000000000 -207 -335 -196 -325 0
100000000000000000 -207 -335 -197 -326 0
100000000000000000 -207 -335 -198 -321 0
100000000000000000 -207 -335 -199 -327 0
100000000000000000 -207 -335 -200 -328 0
100000000000000000 -207 -335 -201 -329 0
100000000000000000 -207 -335 -202 -330 0
100000000000000000 -207 -335 -203 -331 0
100000000000000000 -207 -335 -204 -332 0
100000000000000000 -207 -335 -205 -333 0
100000000000000000 -207 -335 -206 -334 0
100000000000000000 -207 -335 -208 -336 0
100000000000000000 -207 -95 -194 -81 0
100000000000000000 -207 -95 -195 -82 0
100000000000000000 -207 -95 -193 -83 0
100000000000000000 -207 -95 -196 -84 0
100000000000000000 -207 -95 -197 -85 0
100000000000000000 -207 -95 -198 -86 0
100000000000000000 -207 -95 -199 -87 0
100000000000000000 -207 -95 -200 -88 0
100000000000000000 -207 -95 -201 -89 0
100000000000000000 -207 -95 -202 -90 0
100000000000000000 -207 -95 -203 -91 0
100000000000000000 -207 -95 -204 -92 0
100000000000000000 -207 -95 -205 -93 0
100000000000000000 -207 -95 -206 -94 0
100000000000000000 -207 -95 -208 -96 0
100000000000000000 -240 -32 -226 -2 0
100000000000000000 -240 -32 -227 -4 0
100000000000000000 -240 -32 -228 -6 0
100000000000000000 -240 -32 -225 -8 0
100000000000000000 -240 -32 -229 -10 0
100000000000000000 -240 -32 -230 -12 0
100000000000000000 -240 -32 -231 -14 0
100000000000000000 -240 -32 -232 -16 0
100000000000000000 -240 -32 -233 -18 0
100000000000000000 -240 -32 -234 -20 0
100000000000000000 -240 -32 -235 -22 0
100000000000000000 -240 -32 -236 -24 0
100000000000000000 -240 -32 -237 -26 0
100000000000000000 -240 -32 -238 -28 0
100000000000000000 -240 -32 -239 -30 0
100000000000000000 -240 -233 0
100000000000000000 -240 -234 0
100000000000000000 -240 -48 -226 -33 0
100000000000000000 -240 -48 -227 -34 0
100000000000000000 -240 -48 -228 -35 0
100000000000000000 -240 -48 -225 -36 0
100000000000000000 -240 -48 -229 -37 0
100000000000000000 -240 -48 -230 -38 0
100000000000000000 -240 -48 -231 -39 0
100000000000000000 -240 -48 -232 -40 0
100000000000000000 -240 -48 -233 -41 0
100000000000000000 -240 -48 -234 -42 0
100000000000000000 -240 -48 -235 -43 0
100000000000000000 -240 -48 -236 -44 0
100000000000000000 -240 -48 -237 -45 0
100000000000000000 -240 -48 -238 -46 0
100000000000000000 -240 -48 -239 -47 0
100000000000000000 -240 -233 0
100000000000000000 -240 -234 0
100000000000000000 -240 -64 -226 -49 0
100000000000000000 -240 -64 -227 -50 0
100000000000000000 -240 -64 -228 -51 0
100000000000000000 -240 -64 -225 -52 0
100000000000000000 -240 -64 -229 -53 0
100000000000000000 -240 -64 -230 -54 0
100000000000000000 -240 -64 -231 -55 0
100000000000000000 -240 -64 -232 -56 0
100000000000000000 -240 -64 -233 -57 0
100000000000000000 -240 -64 -234 -58 0
100000000000000000 -240 -64 -235 -59 0
100000000000000000 -240 -64 -236 -60 0
100000000000000000 -240 -64 -237 -61 0
100000000000000000 -240 -64 -238 -62 0
100000000000000000 -240 -64 -239 -63 0
100000000000000000 -240 -233 0
100000000000000000 -240 -234 0
100000000000000000 -240 -80 -226 -65 0
100000000000000000 -240 -80 -227 -66 0
100000000000000000 -240 -80 -228 -67 0
100000000000000000 -240 -80 -225 -68 0
100000000000000000 -240 -80 -229 -69 0
100000000000000000 -240 -80 -230 -70 0
100000000000000000 -240 -80 -231 -71 0
100000000000000000 -240 -80 -232 -72 0
100000000000000000 -240 -80 -233 -73 0
100000000000000000 -240 -80 -234 -74 0
100000000000000000 -240 -80 -235 -75 0
100000000000000000 -240 -80 -236 -76 0
100000000000000000 -240 -80 -237 -77 0
100000000000000000 -240 -80 -238 -78 0
100000000000000000 -240 -80 -239 -79 0
100000000000000000 -240 -233 0
100000000000000000 -240 -234 0
100000000000000000 -240 -336 -226 -322 0
100000000000000000 -240 -336 -227 -323 0
100000000000000000 -240 -336 -228 -324 0
100000000000000000 -240 -336 -225 -325 0
100000000000000000 -240 -336 -229 -326 0
100000000000000000 -240 -336 -230 -321 0
100000000000000000 -240 -336 -231 -327 0
100000000000000000 -240 -336 -232 -328 0
100000000000000000 -240 -336 -233 -329 0
100000000000000000 -240 -336 -234 -330 0
100000000000000000 -240 -336 -235 -331 0
100000000000000000 -240 -336 -236 -332 0
100000000000000000 -240 -336 -237 -333 0
100000000000000000 -240 -336 -238 -334 0
100000000000000000 -240 -336 -239 -335 0
100000000000000000 -240 -233 0
100000000000000000 -240 -234 0
100000000000000000 -240 -96 -226 -81 0
100000000000000000 -240 -96 -227 -82 0
100000000000000000 -240 -96 -228 -83 0
100000000000000000 -240 -96 -225 -84 0
100000000000000000 -240 -96 -229 -85 0
100000000000000000 -240 -96 -230 -86 0
100000000000000000 -240 -96 -231 -87 0
100000000000000000 -240 -96 -232 -88 0
100000000000000000 -240 -96 -233 -89 0
100000000000000000 -240 -96 -234 -90 0
100000000000000000 -240 -96 -235 -91 0
100000000000000000 -240 -96 -236 -92 0
100000000000000000 -240 -96 -237 -93 0
100000000000000000 -240 -96 -238 -94 0
100000000000000000 -240 -96 -239 -95 0
100000000000000000 -240 -233 0
100000000000000000 -240 -234 0
100000000000000000 -272 -32 -258 -2 0
100000000000000000 -272 -32 -259 -4 0
100000000000000000 -272 -32 -260 -6 0
100000000000000000 -272 -32 -257 -8 0
100000000000000000 -272 -32 -261 -10 0
100000000000000000 -272 -32 -262 -12 0
100000000000000000 -272 -32 -263 -14 0
100000000000000000 -272 -32 -264 -16 0
100000000000000000 -272 -32 -265 -18 0
100000000000000000 -272 -32 -266 -20 0
100000000000000000 -272 -32 -267 -22 0
100000000000000000 -272 -32 -268 -24 0
100000000000000000 -272 -32 -269 -26 0
100000000000000000 -272 -32 -270 -28 0
100000000000000000 -272 -32 -271 -30 0
100000000000000000 -272 -265 0
100000000000000000 -272 -266 0
100000000000000000 -272 -48 -258 -33 0
100000000000000000 -272 -48 -259 -34 0
100000000000000000 -272 -48 -260 -35 0
100000000000000000 -272 -48 -257 -36 0
100000000000000000 -272 -48 -261 -37 0
100000000000000000 -272 -48 -262 -38 0
100000000000000000 -272 -48 -263 -39 0
100000000000000000 -272 -48 -264 -40 0
100000000000000000 -272 -48 -265 -41 0
100000000000000000 -272 -48 -266 -42 0
100000000000000000 -272 -48 -267 -43 0
100000000000000000 -272 -48 -268 -44 0
100000000000000000 -272 -48 -269 -45 0
100000000000000000 -272 -48 -270 -46 0
100000000000000000 -272 -48 -271 -47 0
100000000000000000 -272 -265 0
100000000000000000 -272 -266 0
100000000000000000 -272 -64 -258 -49 0
100000000000000000 -272 -64 -259 -50 0
100000000000000000 -272 -64 -260 -51 0
100000000000000000 -272 -64 -257 -52 0
100000000000000000 -272 -64 -261 -53 0
100000000000000000 -272 -64 -262 -54 0
100000000000000000 -272 -64 -263 -55 0
100000000000000000 -272 -64 -264 -56 0
100000000000000000 -272 -64 -265 -57 0
100000000000000000 -272 -64 -266 -58 0
100000000000000000 -272 -64 -267 -59 0
100000000000000000 -272 -64 -268 -60 0
100000000000000000 -272 -64 -269 -61 0
100000000000000000 -272 -64 -270 -62 0
100000000000000000 -272 -64 -271 -63 0
100000000000000000 -272 -265 0
100000000000000000 -272 -266 0
100000000000000000 -272 -80 -258 -65 0
100000000000000000 -272 -80 -259 -66 0
100000000000000000 -272 -80 -260 -67 0
100000000000000000 -272 -80 -257 -68 0
100000000000000000 -272 -80 -261 -69 0
100000000000000000 -272 -80 -262 -70 0
100000000000000000 -272 -80 -263 -71 0
100000000000000000 -272 -80 -264 -72 0
100000000000000000 -272 -80 -265 -73 0
100000000000000000 -272 -80 -266 -74 0
100000000000000000 -272 -80 -267 -75 0
100000000000000000 -272 -80 -268 -76 0
100000000000000000 -272 -80 -269 -77 0
100000000000000000 -272 -80 -270 -78 0
100000000000000000 -272 -80 -271 -79 0
100000000000000000 -272 -265 0
100000000000000000 -272 -266 0
100000000000000000 -272 -336 -258 -322 0
100000000000000000 -272 -336 -259 -323 0
100000000000000000 -272 -336 -260 -324 0
100000000000000000 -272 -336 -257 -325 0
100000000000000000 -272 -336 -261 -326 0
100000000000000000 -272 -336 -262 -321 0
100000000000000000 -272 -336 -263 -327 0
100000000000000000 -272 -336 -264 -328 0
100000000000000000 -272 -336 -265 -329 0
100000000000000000 -272 -336 -266 -330 0
100000000000000000 -272 -336 -267 -331 0
100000000000000000 -272 -336 -268 -332 0
100000000000000000 -272 -336 -269 -333 0
100000000000000000 -272 -336 -270 -334 0
100000000000000000 -272 -336 -271 -335 0
100000000000000000 -272 -265 0
100000000000000000 -272 -266 0
100000000000000000 -272 -96 -258 -81 0
100000000000000000 -272 -96 -259 -82 0
100000000000000000 -272 -96 -260 -83 0
100000000000000000 -272 -96 -257 -84 0
100000000000000000 -272 -96 -261 -85 0
100000000000000000 -272 -96 -262 -86 0
100000000000000000 -272 -96 -263 -87 0
100000000000000000 -272 -96 -264 -88 0
100000000000000000 -272 -96 -265 -89 0
100000000000000000 -272 -96 -266 -90 0
100000000000000000 -272 -96 -267 -91 0
100000000000000000 -272 -96 -268 -92 0
100000000000000000 -272 -96 -269 -93 0
100000000000000000 -272 -96 -270 -94 0
100000000000000000 -272 -96 -271 -95 0
100000000000000000 -272 -265 0
100000000000000000 -272 -266 0
100000000000000000 -256 -32 -242 -2 0
100000000000000000 -256 -32 -243 -4 0
100000000000000000 -256 -32 -244 -6 0
100000000000000000 -256 -32 -241 -8 0
100000000000000000 -256 -32 -245 -10 0
100000000000000000 -256 -32 -246 -12 0
100000000000000000 -256 -32 -247 -14 0
100000000000000000 -256 -32 -248 -16 0
100000000000000000 -256 -32 -249 -18 0
100000000000000000 -256 -32 -250 -20 0
100000000000000000 -256 -32 -251 -22 0
100000000000000000 -256 -32 -252 -24 0
100000000000000000 -256 -32 -253 -26 0
100000000000000000 -256 -32 -254 -28 0
100000000000000000 -256 -32 -255 -30 0
100000000000000000 -256 -249 0
100000000000000000 -256 -250 0
100000000000000000 -256 -48 -242 -33 0
100000000000000000 -256 -48 -243 -34 0
100000000000000000 -256 -48 -244 -35 0
100000000000000000 -256 -48 -241 -36 0
100000000000000000 -256 -48 -245 -37 0
100000000000000000 -256 -48 -246 -38 0
100000000000000000 -256 -48 -247 -39 0
100000000000000000 -256 -48 -248 -40 0
100000000000000000 -256 -48 -249 -41 0
100000000000000000 -256 -48 -250 -42 0
100000000000000000 -256 -48 -251 -43 0
100000000000000000 -256 -48 -252 -44 0
100000000000000000 -256 -48 -253 -45 0
100000000000000000 -256 -48 -254 -46 0
100000000000000000 -256 -48 -255 -47 0
100000000000000000 -256 -249 0
100000000000000000 -256 -250 0
100000000000000000 -256 -64 -242 -49 0
100000000000000000 -256 -64 -243 -50 0
100000000000000000 -256 -64 -244 -51 0
100000000000000000 -256 -64 -241 -52 0
100000000000000000 -256 -64 -245 -53 0
100000000000000000 -256 -64 -246 -54 0
100000000000000000 -256 -64 -247 -55 0
100000000000000000 -256 -64 -248 -56 0
100000000000000000 -256 -64 -249 -57 0
100000000000000000 -256 -64 -250 -58 0
100000000000000000 -256 -64 -251 -59 0
100000000000000000 -256 -64 -252 -60 0
100000000000000000 -256 -64 -253 -61 0
100000000000000000 -256 -64 -254 -62 0
100000000000000000 -256 -64 -255 -63 0
100000000000000000 -256 -249 0
100000000000000000 -256 -250 0
100000000000000000 -256 -80 -242 -65 0
100000000000000000 -256 -80 -243 -66 0
100000000000000000 -256 -80 -244 -67 0
100000000000000000 -256 -80 -241 -68 0
100000000000000000 -256 -80 -245 -69 0
100000000000000000 -256 -80 -246 -70 0
100000000000000000 -256 -80 -247 -71 0
100000000000000000 -256 -80 -248 -72 0
100000000000000000 -256 -80 -249 -73 0
100000000000000000 -256 -80 -250 -74 0
100000000000000000 -256 -80 -251 -75 0
100000000000000000 -256 -80 -252 -76 0
100000000000000000 -256 -80 -253 -77 0
100000000000000000 -256 -80 -254 -78 0
100000000000000000 -256 -80 -255 -79 0
100000000000000000 -256 -249 0
100000000000000000 -256 -250 0
100000000000000000 -256 -336 -242 -322 0
100000000000000000 -256 -336 -243 -323 0
100000000000000000 -256 -336 -244 -324 0
100000000000000000 -256 -336 -241 -325 0
100000000000000000 -256 -336 -245 -326 0
100000000000000000 -256 -336 -246 -321 0
100000000000000000 -256 -336 -247 -327 0
100000000000000000 -256 -336 -248 -328 0
100000000000000000 -256 -336 -249 -329 0
100000000000000000 -256 -336 -250 -330 0
100000000000000000 -256 -336 -251 -331 0
100000000000000000 -256 -336 -252 -332 0
100000000000000000 -256 -336 -253 -333 0
100000000000000000 -256 -336 -254 -334 0
100000000000000000 -256 -336 -255 -335 0
100000000000000000 -256 -249 0
100000000000000000 -256 -250 0
100000000000000000 -256 -96 -242 -81 0
100000000000000000 -256 -96 -243 -82 0
100000000000000000 -256 -96 -244 -83 0
100000000000000000 -256 -96 -241 -84 0
100000000000000000 -256 -96 -245 -85 0
100000000000000000 -256 -96 -246 -86 0
100000000000000000 -256 -96 -247 -87 0
100000000000000000 -256 -96 -248 -88 0
100000000000000000 -256 -96 -249 -89 0
100000000000000000 -256 -96 -250 -90 0
100000000000000000 -256 -96 -251 -91 0
100000000000000000 -256 -96 -252 -92 0
100000000000000000 -256 -96 -253 -93 0
100000000000000000 -256 -96 -254 -94 0
100000000000000000 -256 -96 -255 -95 0
100000000000000000 -256 -249 0
100000000000000000 -256 -250 0
0 2 33 49 65 81 0
0 2 33 49 65 81 0
0 2 33 49 65 81 0
0 4 34 50 66 82 0
0 4 34 50 66 82 0
0 4 34 50 66 82 0
100 6 35 51 67 83 0
100 6 35 51 67 83 0
100 6 35 51 67 83 0
100 8 36 52 68 84 0
100 8 36 52 68 84 0
100 8 36 52 68 84 0
100 273 289 305 0
100 273 289 305 0
100 273 289 305 0
100 12 38 54 70 321 86 0
100 12 38 54 70 321 86 0
100 12 38 54 70 321 86 0
100 279 353 369 295 311 0
100 279 353 369 295 311 0
100 279 353 369 295 311 0
0 16 40 56 72 88 0
0 16 40 56 72 88 0
0 16 40 56 72 88 0
0 18 41 57 73 89 0
0 18 41 57 73 89 0
0 18 41 57 73 89 0
0 282 298 314 0
0 282 298 314 0
0 282 298 314 0
0 22 43 59 75 331 91 0
0 22 43 59 75 331 91 0
0 22 43 59 75 331 91 0
0 24 44 60 76 332 92 0
0 24 44 60 76 332 92 0
0 24 44 60 76 332 92 0
100 26 45 61 77 333 93 0
100 26 45 61 77 333 93 0
100 26 45 61 77 333 93 0
100 28 46 62 78 334 94 0
100 28 46 62 78 334 94 0
100 28 46 62 78 334 94 0
0 30 47 63 79 335 95 0
0 30 47 63 79 335 95 0
0 30 47 63 79 335 95 0
0 32 48 64 80 336 96 0
0 32 48 64 80 336 96 0
0 32 48 64 80 336 96 0
15 1 97 113 0
15 129 145 161 0
15 177 193 209 0
15 225 241 257 0
15 213 213 117 0
10 150 102 150 0
5 337 385 247 0
10 200 15 200 0
15 121 217 137 0
15 266 250 394 0
10 139 171 401 0
10 140 172 412 0
15 189 157 189 0
15 110 27 206 0
15 351 29 207 0
15 240 272 256 0
